entrezID	chromo	start	end	assembly	strand	symbol
126917	chr1	19230774	19282826	GRCh37.p13	-	IFFO2
23352	chr1	19401000	19536812	GRCh37.p13	-	UBR4
101927895	chr1	19536867	19567198	GRCh37.p13	+	LOC101927895
23065	chr1	19542158	19578053	GRCh37.p13	-	EMC1
51154	chr1	19578075	19586622	GRCh37.p13	+	MRTO4
101927930	chr1	19585977	19589073	GRCh37.p13	-	LOC101927930
246181	chr1	19592476	19600568	GRCh37.p13	-	AKR7L
22977	chr1	19609057	19615280	GRCh37.p13	-	AKR7A3
100506730	chr1	19619741	19622230	GRCh37.p13	-	LOC100506730
8574	chr1	19629202	19638640	GRCh37.p13	-	AKR7A2
54896	chr1	19638740	19658925	GRCh37.p13	+	PQLC2
832	chr1	19665267	19812066	GRCh37.p13	-	CAPZB
644083	chr1	19725379	19727702	GRCh37.p13	+	LOC644083
440574	chr1	19923471	19956315	GRCh37.p13	+	MINOS1
100532736	chr1	19923471	19984949	GRCh37.p13	+	MINOS1-NBL1
644068	chr1	19934301	19935138	GRCh37.p13	+	RPS14P3
4681	chr1	19969723	19984949	GRCh37.p13	+	NBL1
3362	chr1	19991780	20006055	GRCh37.p13	+	HTR6
255104	chr1	20008706	20126424	GRCh37.p13	-	TMCO4
54546	chr1	20140522	20141771	GRCh37.p13	-	RNF186
23252	chr1	20208356	20239438	GRCh37.p13	+	OTUD3
30814	chr1	20246800	20250110	GRCh37.p13	-	PLA2G2E
5320	chr1	20301924	20306932	GRCh37.p13	-	PLA2G2A
100419911	chr1	20365423	20365937	GRCh37.p13	+	LOC100419911
5322	chr1	20386157	20418394	GRCh37.p13	+	PLA2G5
26279	chr1	20439143	20446059	GRCh37.p13	-	PLA2G2D
64600	chr1	20465823	20476879	GRCh37.p13	+	PLA2G2F
391013	chr1	20490484	20501687	GRCh37.p13	-	PLA2G2C
101928017	chr1	20510768	20513066	GRCh37.p13	-	LOC101928017
127733	chr1	20512578	20522540	GRCh37.p13	+	UBXN10
127731	chr1	20617412	20681662	GRCh37.p13	+	VWA5B1
339505	chr1	20686294	20755287	GRCh37.p13	-	LOC339505
55450	chr1	20808884	20812728	GRCh37.p13	-	CAMK2N1
79594	chr1	20825941	20834674	GRCh37.p13	-	MUL1
441878	chr1	20852445	20853303	GRCh37.p13	+	RPS4XP4
163933	chr1	20878932	20881513	GRCh37.p13	+	FAM43B
978	chr1	20915444	20945401	GRCh37.p13	+	CDA
65018	chr1	20959948	20978004	GRCh37.p13	+	PINK1
1650	chr1	20978260	20988037	GRCh37.p13	-	DDOST
57576	chr1	20990475	21044317	GRCh37.p13	-	KIF17
400745	chr1	21046225	21059133	GRCh37.p13	-	SH2D5
50809	chr1	21069170	21113808	GRCh37.p13	-	HP1BP3
8672	chr1	21132785	21503381	GRCh37.p13	-	EIF4G3
100302155	chr1	21314807	21314925	GRCh37.p13	-	MIR1256
100271141	chr1	21330004	21330457	GRCh37.p13	-	RPS15AP6
1889	chr1	21543740	21672034	GRCh37.p13	-	ECE1
100506801	chr1	21619783	21626362	GRCh37.p13	+	LOC100506801
94297	chr1	21724486	21724857	GRCh37.p13	+	PPP1R11P1
100421269	chr1	21737955	21738483	GRCh37.p13	-	LOC100421269
343381	chr1	21749601	21754453	GRCh37.p13	-	NBPF2P
388605	chr1	21754761	21758727	GRCh37.p13	+	HS6ST1P1
100421114	chr1	21760804	21763314	GRCh37.p13	+	CROCCP5
84224	chr1	21766583	21811393	GRCh37.p13	+	NBPF3
767853	chr1	21785917	21786695	GRCh37.p13	-	PFN1P10
249	chr1	21835475	21904905	GRCh37.p13	+	ALPL
5909	chr1	21922708	21996010	GRCh37.p13	-	RAP1GAP
84196	chr1	22004791	22109688	GRCh37.p13	-	USP48
401944	chr1	22138758	22151714	GRCh37.p13	+	LDLRAD2
3339	chr1	22148737	22263750	GRCh37.p13	-	HSPG2
440575	chr1	22234551	22235107	GRCh37.p13	+	RPL21P29
23436	chr1	22303418	22315847	GRCh37.p13	+	CELA3B
10136	chr1	22328149	22339035	GRCh37.p13	+	CELA3A
101928043	chr1	22350487	22352541	GRCh37.p13	-	LOC101928043
29092	chr1	22351707	22357716	GRCh37.p13	+	LINC00339
998	chr1	22379120	22419439	GRCh37.p13	+	CDC42
101928071	chr1	22394542	22395514	GRCh37.p13	-	LOC101928071
54361	chr1	22443798	22470474	GRCh37.p13	-	WNT4
100616433	chr1	22592732	22592793	GRCh37.p13	+	MIR4418
101060363	chr1	22649321	22649824	GRCh37.p13	-	LOC101060363
9923	chr1	22778344	22857650	GRCh37.p13	+	ZBTB40
2046	chr1	22890004	22930087	GRCh37.p13	+	EPHA8
712	chr1	22963118	22966175	GRCh37.p13	+	C1QA
714	chr1	22969969	22974603	GRCh37.p13	+	C1QC
713	chr1	22979682	22988130	GRCh37.p13	+	C1QB
2048	chr1	23037263	23241823	GRCh37.p13	+	EPHB2
100616391	chr1	23046010	23046091	GRCh37.p13	+	MIR4684
100422914	chr1	23189652	23189719	GRCh37.p13	-	MIR4253
646262	chr1	23279536	23299524	GRCh37.p13	-	LACTBL1
729059	chr1	23337327	23342343	GRCh37.p13	-	C1orf234
23028	chr1	23345937	23410184	GRCh37.p13	+	KDM1A
100422866	chr1	23370798	23370865	GRCh37.p13	+	MIR3115
100616177	chr1	23384351	23384427	GRCh37.p13	-	MIR4419A
7798	chr1	23410516	23504301	GRCh37.p13	-	LUZP1
3352	chr1	23518388	23521222	GRCh37.p13	-	HTR1D
391019	chr1	23571222	23571838	GRCh37.p13	+	RPL29P6
100996511	chr1	23607802	23613373	GRCh37.p13	-	LOC100996511
10236	chr1	23635953	23671143	GRCh37.p13	-	HNRNPR
80818	chr1	23685941	23696357	GRCh37.p13	-	ZNF436
148898	chr1	23695464	23698332	GRCh37.p13	+	C1orf213
6920	chr1	23707555	23751269	GRCh37.p13	-	TCEA3
55616	chr1	23755056	23810750	GRCh37.p13	-	ASAP3
1870	chr1	23832920	23857712	GRCh37.p13	-	E2F2
101928163	chr1	23848422	23854911	GRCh37.p13	+	LOC101928163
3399	chr1	23884421	23886285	GRCh37.p13	-	ID3
259283	chr1	23953824	23967056	GRCh37.p13	+	MDS2
729856	chr1	23997267	23997734	GRCh37.p13	+	LOC729856
6135	chr1	24018269	24022915	GRCh37.p13	+	RPL11
6924	chr1	24069856	24088549	GRCh37.p13	+	TCEB3
100506963	chr1	24086872	24104795	GRCh37.p13	-	LOC100506963
57095	chr1	24104876	24114722	GRCh37.p13	+	PITHD1
11313	chr1	24117275	24122029	GRCh37.p13	+	LYPLA2
2582	chr1	24122089	24127294	GRCh37.p13	-	GALE
3155	chr1	24128367	24165110	GRCh37.p13	-	HMGCL
2517	chr1	24171567	24194859	GRCh37.p13	-	FUCA1
1269	chr1	24197005	24285549	GRCh37.p13	-	CNR2
646330	chr1	24227539	24229498	GRCh37.p13	-	LOC646330
100616492	chr1	24255560	24255637	GRCh37.p13	+	MIR378F
55629	chr1	24286301	24289952	GRCh37.p13	+	PNRC2
10772	chr1	24292935	24306953	GRCh37.p13	-	SRSF10
127295	chr1	24334371	24335009	GRCh37.p13	-	RPL36P5
127294	chr1	24382531	24438665	GRCh37.p13	-	MYOM3
58985	chr1	24446261	24469783	GRCh37.p13	-	IL22RA1
163702	chr1	24480647	24513765	GRCh37.p13	-	IFNLR1
284632	chr1	24526730	24538180	GRCh37.p13	+	LOC284632
57822	chr1	24645812	24690972	GRCh37.p13	+	GRHL3
90529	chr1	24683489	24741587	GRCh37.p13	-	STPG1
57185	chr1	24742245	24799473	GRCh37.p13	+	NIPAL3
100750325	chr1	24822823	24828850	GRCh37.p13	-	RCAN3AS
11123	chr1	24828841	24863510	GRCh37.p13	+	RCAN3
400746	chr1	24882567	24935819	GRCh37.p13	+	NCMAP
100270884	chr1	24890088	24890462	GRCh37.p13	+	RPL26P8
10250	chr1	24969594	24999772	GRCh37.p13	+	SRRM1
25932	chr1	25071760	25170815	GRCh37.p13	+	CLIC4
864	chr1	25226002	25291648	GRCh37.p13	-	RUNX3
100616365	chr1	25349994	25350077	GRCh37.p13	+	MIR4425
391020	chr1	25451384	25451948	GRCh37.p13	-	LOC391020
25949	chr1	25548767	25559013	GRCh37.p13	-	SYF2
57035	chr1	25568740	25574010	GRCh37.p13	-	C1orf63
6007	chr1	25598884	25656936	GRCh37.p13	+	RHD
29768	chr1	25619849	25621160	GRCh37.p13	-	SDHDP6
101928189	chr1	25631155	25663902	GRCh37.p13	-	LOC101928189
23585	chr1	25664789	25688852	GRCh37.p13	+	TMEM50A
6006	chr1	25687853	25747363	GRCh37.p13	-	RHCE
388606	chr1	25725186	25726493	GRCh37.p13	+	SDHDP7
55219	chr1	25757388	25826700	GRCh37.p13	+	TMEM57
26119	chr1	25870071	25895377	GRCh37.p13	+	LDLRAP1
57134	chr1	25943959	26111258	GRCh37.p13	+	MAN1C1
57190	chr1	26126667	26144713	GRCh37.p13	+	SEPN1
56181	chr1	26146397	26159433	GRCh37.p13	+	MTFR1L
646471	chr1	26146445	26150097	GRCh37.p13	-	LOC646471
79000	chr1	26158414	26185939	GRCh37.p13	-	AUNIP
164091	chr1	26187975	26202461	GRCh37.p13	-	PAQR7
3925	chr1	26210670	26233368	GRCh37.p13	-	STMN1
100874411	chr1	26213851	26214093	GRCh37.p13	+	SNRPFP2
100270892	chr1	26215478	26215600	GRCh37.p13	+	RPL39P7
100500808	chr1	26232853	26232945	GRCh37.p13	-	MIR3917
5051	chr1	26286258	26326366	GRCh37.p13	-	PAFAH2
101928216	chr1	26335517	26357250	GRCh37.p13	-	LOC101928216
2134	chr1	26348266	26362955	GRCh37.p13	+	EXTL1
7780	chr1	26364513	26373439	GRCh37.p13	-	SLC30A2
101928681	chr1	26372386	26375548	GRCh37.p13	+	LOC101928681
84676	chr1	26377792	26394142	GRCh37.p13	-	TRIM63
149420	chr1	26437656	26452039	GRCh37.p13	+	PDIK1L
79927	chr1	26485511	26489119	GRCh37.p13	+	FAM110D
101928265	chr1	26492199	26495073	GRCh37.p13	-	LOC101928265
51042	chr1	26496388	26497364	GRCh37.p13	+	ZNF593
10256	chr1	26503981	26516375	GRCh37.p13	+	CNKSR1
378807	chr1	26517119	26529033	GRCh37.p13	+	CATSPER4
100420494	chr1	26545577	26546184	GRCh37.p13	-	LOC100420494
101928303	chr1	26551773	26556331	GRCh37.p13	+	LOC101928303
64793	chr1	26560644	26605529	GRCh37.p13	+	CEP85
359780	chr1	26589526	26589889	GRCh37.p13	-	MRPS6P1
83442	chr1	26606213	26608013	GRCh37.p13	+	SH3BGRL3
91544	chr1	26608773	26644756	GRCh37.p13	-	UBXN11
1043	chr1	26644411	26647014	GRCh37.p13	+	CD52
55057	chr1	26648350	26680621	GRCh37.p13	-	AIM1L
100270889	chr1	26653178	26653530	GRCh37.p13	+	RPL34P4
257101	chr1	26688125	26701023	GRCh37.p13	-	ZNF683
79727	chr1	26737269	26756219	GRCh37.p13	+	LIN28A
79947	chr1	26758773	26797797	GRCh37.p13	+	DHDDS
729301	chr1	26781090	26781751	GRCh37.p13	-	RPL17P9
101928324	chr1	26789255	26794954	GRCh37.p13	-	LOC101928324
3151	chr1	26798902	26803133	GRCh37.p13	+	HMGN2
100128503	chr1	26845608	26846755	GRCh37.p13	-	DPPA2P2
6195	chr1	26856249	26901520	GRCh37.p13	+	RPS6KA1
100302190	chr1	26881033	26881084	GRCh37.p13	+	MIR1976
101928728	chr1	27018623	27022896	GRCh37.p13	-	LOC101928728
8289	chr1	27022522	27108601	GRCh37.p13	+	ARID1A
55650	chr1	27113739	27124894	GRCh37.p13	+	PIGV
84243	chr1	27153201	27184092	GRCh37.p13	+	ZDHHC18
2810	chr1	27189633	27190947	GRCh37.p13	+	SFN
54707	chr1	27205872	27216869	GRCh37.p13	-	GPN2
63906	chr1	27216979	27226962	GRCh37.p13	-	GPATCH3
8431	chr1	27237975	27240567	GRCh37.p13	-	NR0B2
10726	chr1	27248187	27273362	GRCh37.p13	+	NUDC
126695	chr1	27276047	27286901	GRCh37.p13	-	C1orf172
100129926	chr1	27306571	27307514	GRCh37.p13	+	RPL12P13
100270888	chr1	27310090	27310515	GRCh37.p13	+	RPL32P6
646567	chr1	27312339	27312834	GRCh37.p13	-	OSTCP2
388610	chr1	27320189	27327377	GRCh37.p13	+	TRNP1
115572	chr1	27331511	27339333	GRCh37.p13	-	FAM46B
101928391	chr1	27371718	27390115	GRCh37.p13	+	LOC101928391
6548	chr1	27425300	27481621	GRCh37.p13	-	SLC9A1
729955	chr1	27503204	27503821	GRCh37.p13	+	RPL18AP5
646572	chr1	27527327	27527964	GRCh37.p13	-	CHCHD3P3
440577	chr1	27533421	27534281	GRCh37.p13	+	NPM1P39
100874415	chr1	27537755	27537972	GRCh37.p13	+	SNRPEP7
23038	chr1	27561007	27635124	GRCh37.p13	+	WDTC1
84065	chr1	27648636	27662891	GRCh37.p13	+	TMEM222
644961	chr1	27650365	27653016	GRCh37.p13	+	LOC644961
100887744	chr1	27651710	27651816	GRCh37.p13	+	RNU6-48P
84958	chr1	27668483	27680423	GRCh37.p13	+	SYTL1
9064	chr1	27681670	27693558	GRCh37.p13	-	MAP3K6
8547	chr1	27695601	27701315	GRCh37.p13	-	FCN3
388611	chr1	27705596	27709823	GRCh37.p13	-	CD164L2
2827	chr1	27719148	27722318	GRCh37.p13	+	GPR3
10163	chr1	27730734	27816678	GRCh37.p13	-	WASF2
27245	chr1	27860756	27930463	GRCh37.p13	-	AHDC1
2268	chr1	27938800	27961727	GRCh37.p13	-	FGR
729973	chr1	27975911	27976375	GRCh37.p13	+	LOC729973
2537	chr1	27992572	27998724	GRCh37.p13	-	IFI6
646597	chr1	28013320	28013951	GRCh37.p13	-	CHMP1AP1
199870	chr1	28052490	28089426	GRCh37.p13	+	FAM76A
100420555	chr1	28066465	28067137	GRCh37.p13	+	RPEP3
23673	chr1	28099694	28150963	GRCh37.p13	+	STX12
5511	chr1	28157252	28178183	GRCh37.p13	+	PPP1R8
677774	chr1	28160912	28161077	GRCh37.p13	+	SCARNA1
9473	chr1	28199055	28213196	GRCh37.p13	+	THEMIS2
6118	chr1	28218035	28241255	GRCh37.p13	-	RPA2
27293	chr1	28261456	28285663	GRCh37.p13	+	SMPDL3B
55113	chr1	28286504	28294604	GRCh37.p13	+	XKR8
2140	chr1	28296855	28415173	GRCh37.p13	-	EYA3
653566	chr1	28421546	28422969	GRCh37.p13	-	SPCS2P4
100131223	chr1	28447346	28447973	GRCh37.p13	-	LOC100131223
100147816	chr1	28470667	28470725	GRCh37.p13	-	RNU7-29P
5724	chr1	28473677	28520447	GRCh37.p13	-	PTAFR
22826	chr1	28526789	28559542	GRCh37.p13	-	DNAJC8
93974	chr1	28562602	28564616	GRCh37.p13	+	ATPIF1
83667	chr1	28585963	28609002	GRCh37.p13	+	SESN2
54797	chr1	28655513	28662478	GRCh37.p13	+	MED18
65979	chr1	28696093	28826881	GRCh37.p13	+	PHACTR4
1104	chr1	28832455	28865708	GRCh37.p13	+	RCC1
8420	chr1	28832455	28837404	GRCh37.p13	+	SNHG3
6080	chr1	28833877	28834083	GRCh37.p13	+	SNORA73A
26768	chr1	28835070	28835227	GRCh37.p13	+	RNU105A
100128092	chr1	28852828	28853740	GRCh37.p13	-	PRDX3P2
54952	chr1	28879529	28905057	GRCh37.p13	+	TRNAU1AP
85028	chr1	28905050	28908366	GRCh37.p13	-	SNHG12
692212	chr1	28905255	28905334	GRCh37.p13	-	SNORD99
677838	chr1	28906276	28906405	GRCh37.p13	-	SNORA61
677825	chr1	28906893	28907024	GRCh37.p13	-	SNORA44
692073	chr1	28907432	28907565	GRCh37.p13	-	SNORA16A
115273	chr1	28918712	28921098	GRCh37.p13	+	RAB42
6883	chr1	28929608	28975416	GRCh37.p13	-	TAF12
26824	chr1	28975112	28975246	GRCh37.p13	+	RNU11
10691	chr1	28995234	29042115	GRCh37.p13	+	GMEB1
51441	chr1	29063133	29096287	GRCh37.p13	+	YTHDF2
4985	chr1	29138654	29190208	GRCh37.p13	+	OPRD1
101928763	chr1	29198831	29237650	GRCh37.p13	-	LOC101928763
2035	chr1	29213603	29446558	GRCh37.p13	+	EPB41
646624	chr1	29308756	29309156	GRCh37.p13	-	RPL27P4
399474	chr1	29445937	29450421	GRCh37.p13	-	TMEM200B
6429	chr1	29474250	29508637	GRCh37.p13	-	SRSF4
51102	chr1	29519385	29557460	GRCh37.p13	-	MECR
10076	chr1	29563028	29653325	GRCh37.p13	+	PTPRU
101928460	chr1	29656132	29676626	GRCh37.p13	-	LOC101928460
101929406	chr1	30486799	30510459	GRCh37.p13	-	LOC101929406
4146	chr1	31184124	31196432	GRCh37.p13	-	MATN1
100129196	chr1	31191619	31199593	GRCh37.p13	+	MATN1-AS1
7805	chr1	31205315	31230683	GRCh37.p13	-	LAPTM5
100616164	chr1	31212003	31212079	GRCh37.p13	-	MIR4420
400748	chr1	31331005	31333101	GRCh37.p13	+	LOC400748
9672	chr1	31342313	31381480	GRCh37.p13	-	SDC3
9698	chr1	31404353	31538838	GRCh37.p13	-	PUM1
692234	chr1	31408536	31408623	GRCh37.p13	-	SNORD103A
692235	chr1	31421965	31422052	GRCh37.p13	-	SNORD103B
692200	chr1	31441010	31441084	GRCh37.p13	-	SNORD85
23679	chr1	31567418	31568485	GRCh37.p13	-	SEPW1P
100270878	chr1	31580948	31581510	GRCh37.p13	-	RPL21P22
79570	chr1	31652592	31712734	GRCh37.p13	-	NKAIN1
9410	chr1	31732415	31769644	GRCh37.p13	-	SNRNP40
51538	chr1	31769832	31838569	GRCh37.p13	+	ZCCHC17
2170	chr1	31838100	31845923	GRCh37.p13	-	FABP3
347735	chr1	31882412	31907527	GRCh37.p13	+	SERINC2
441880	chr1	31960438	31961820	GRCh37.p13	-	LOC441880
149086	chr1	31971836	31974167	GRCh37.p13	+	LOC149086
284551	chr1	31984036	31989846	GRCh37.p13	+	LOC284551
64129	chr1	32042086	32053290	GRCh37.p13	+	TINAGL1
3061	chr1	32083290	32093214	GRCh37.p13	+	HCRTR1
553115	chr1	32095463	32110838	GRCh37.p13	-	PEF1
1307	chr1	32117848	32169768	GRCh37.p13	-	COL16A1
101929444	chr1	32135413	32136668	GRCh37.p13	+	LOC101929444
576	chr1	32192718	32230494	GRCh37.p13	-	BAI2
100423028	chr1	32224261	32224336	GRCh37.p13	-	MIR4254
90853	chr1	32256023	32281630	GRCh37.p13	-	SPOCD1
8073	chr1	32372022	32403988	GRCh37.p13	-	PTP4A2
10657	chr1	32479295	32526460	GRCh37.p13	+	KHDRBS1
55116	chr1	32538503	32568467	GRCh37.p13	+	TMEM39B
100847018	chr1	32552550	32552608	GRCh37.p13	+	MIR5585
23633	chr1	32573644	32642169	GRCh37.p13	+	KPNA6
200081	chr1	32645293	32663886	GRCh37.p13	+	TXLNA
79140	chr1	32666202	32670991	GRCh37.p13	+	CCDC28B
55721	chr1	32671236	32674288	GRCh37.p13	+	IQCC
149069	chr1	32674695	32681797	GRCh37.p13	+	DCDC2B
56063	chr1	32680040	32687954	GRCh37.p13	-	TMEM234
8668	chr1	32687971	32697205	GRCh37.p13	+	EIF3I
339483	chr1	32697261	32707311	GRCh37.p13	-	MTMR9LP
84734	chr1	32712818	32714461	GRCh37.p13	+	FAM167B
3932	chr1	32716840	32751766	GRCh37.p13	+	LCK
3065	chr1	32757708	32799227	GRCh37.p13	+	HDAC1
65108	chr1	32799430	32801840	GRCh37.p13	-	MARCKSL1
81629	chr1	32818365	32830098	GRCh37.p13	+	TSSK3
100128071	chr1	32826871	32827844	GRCh37.p13	-	FAM229A
55108	chr1	32830704	32860062	GRCh37.p13	-	BSDC1
343338	chr1	32867494	32868784	GRCh37.p13	-	GAPDHP20
101929254	chr1	32890496	32931332	GRCh37.p13	-	LOC101929254
728116	chr1	32930658	32953460	GRCh37.p13	+	ZBTB8B
653121	chr1	33004772	33071542	GRCh37.p13	+	ZBTB8A
339487	chr1	33086421	33116565	GRCh37.p13	-	ZBTB8OS
5928	chr1	33116749	33151812	GRCh37.p13	+	RBBP4
81493	chr1	33145507	33168361	GRCh37.p13	-	SYNC
57648	chr1	33207492	33240571	GRCh37.p13	+	KIAA1522
8565	chr1	33240840	33283633	GRCh37.p13	-	YARS
64766	chr1	33282368	33324480	GRCh37.p13	+	S100PBP
252995	chr1	33327869	33338093	GRCh37.p13	-	FNDC5
3208	chr1	33351688	33360247	GRCh37.p13	+	HPCA
113452	chr1	33360196	33367041	GRCh37.p13	-	TMEM54
127544	chr1	33402050	33430467	GRCh37.p13	-	RNF19B
127545	chr1	33445508	33446126	GRCh37.p13	+	RPL18AP4
100419257	chr1	33452532	33453848	GRCh37.p13	+	LOC100419257
204	chr1	33473541	33502512	GRCh37.p13	-	AK2
113451	chr1	33546711	33586132	GRCh37.p13	+	ADC
55223	chr1	33611000	33647671	GRCh37.p13	-	TRIM62
149076	chr1	33721908	33766321	GRCh37.p13	+	ZNF362
127550	chr1	33772367	33786699	GRCh37.p13	-	A3GALT2
1912	chr1	33789224	33841194	GRCh37.p13	-	PHC2
100500853	chr1	33797994	33798093	GRCh37.p13	-	MIR3605
101929464	chr1	33815660	33828807	GRCh37.p13	+	LOC101929464
100131451	chr1	33931850	33934576	GRCh37.p13	+	TLR12P
7579	chr1	33938232	33962105	GRCh37.p13	+	ZSCAN20
100422287	chr1	33977491	33978384	GRCh37.p13	-	LOC100422287
114784	chr1	33979609	34631443	GRCh37.p13	-	CSMD2
100287140	chr1	34304122	34305738	GRCh37.p13	+	HSPD1P14
127540	chr1	34326076	34330392	GRCh37.p13	+	HMGB4
402779	chr1	34334557	34351059	GRCh37.p13	+	LOC402779
100873281	chr1	34578550	34578664	GRCh37.p13	+	RNA5SP42
84970	chr1	34632624	34684732	GRCh37.p13	+	C1orf94
100420336	chr1	34742460	34742965	GRCh37.p13	-	LOC100420336
693137	chr1	35135200	35135295	GRCh37.p13	-	MIR552
2709	chr1	35220648	35224113	GRCh37.p13	+	GJB5
127534	chr1	35225342	35229325	GRCh37.p13	+	GJB4
2707	chr1	35246790	35251967	GRCh37.p13	+	GJB3
2701	chr1	35258559	35261351	GRCh37.p13	+	GJA4
113444	chr1	35315963	35325417	GRCh37.p13	-	SMIM12
58512	chr1	35331037	35391083	GRCh37.p13	-	DLGAP3
653160	chr1	35441300	35444307	GRCh37.p13	-	LOC653160
100506144	chr1	35447127	35450948	GRCh37.p13	-	ZMYM6NB
9204	chr1	35451766	35497569	GRCh37.p13	-	ZMYM6
100419477	chr1	35519072	35524869	GRCh37.p13	+	LOC100419477
79830	chr1	35525387	35581460	GRCh37.p13	+	ZMYM1
6421	chr1	35641981	35658766	GRCh37.p13	-	SFPQ
9202	chr1	35734444	35887545	GRCh37.p13	+	ZMYM4
643343	chr1	35816249	35817267	GRCh37.p13	+	RPL5P4
100379666	chr1	35893411	35893493	GRCh37.p13	-	RNY5P1
79932	chr1	35899091	36023037	GRCh37.p13	-	KIAA0319L
100419802	chr1	35975678	35976942	GRCh37.p13	+	LOC100419802
23154	chr1	36023311	36032380	GRCh37.p13	+	NCDN
339488	chr1	36038971	36060929	GRCh37.p13	+	TFAP2E
5690	chr1	36040259	36107445	GRCh37.p13	-	PSMB2
127703	chr1	36179477	36184790	GRCh37.p13	-	C1orf216
63967	chr1	36185819	36235568	GRCh37.p13	-	CLSPN
192670	chr1	36273231	36323491	GRCh37.p13	+	AGO4
26523	chr1	36335412	36395211	GRCh37.p13	+	AGO1
100418722	chr1	36338871	36339642	GRCh37.p13	-	LOC100418722
192669	chr1	36396364	36522360	GRCh37.p13	+	AGO3
100128093	chr1	36545921	36546935	GRCh37.p13	-	LOC100128093
27285	chr1	36549676	36553877	GRCh37.p13	+	TEKT2
54936	chr1	36554453	36559533	GRCh37.p13	+	ADPRHL2
1296	chr1	36560840	36591305	GRCh37.p13	-	COL8A2
27095	chr1	36602170	36621654	GRCh37.p13	-	TRAPPC3
55700	chr1	36621751	36646450	GRCh37.p13	+	MAP7D1
9967	chr1	36690017	36770958	GRCh37.p13	+	THRAP3
79729	chr1	36771889	36793544	GRCh37.p13	+	SH3D21
55194	chr1	36787631	36790567	GRCh37.p13	-	EVA1B
83931	chr1	36805225	36851525	GRCh37.p13	-	STK40
84967	chr1	36859031	36863493	GRCh37.p13	-	LSM10
127700	chr1	36883507	36916086	GRCh37.p13	-	OSCP1
64960	chr1	36921362	36930040	GRCh37.p13	-	MRPS15
1441	chr1	36931644	36948915	GRCh37.p13	-	CSF3R
100462786	chr1	37095936	37096413	GRCh37.p13	+	FTLP18
2899	chr1	37261128	37499844	GRCh37.p13	-	GRIK3
100422898	chr1	37627164	37627235	GRCh37.p13	+	MIR4255
100873282	chr1	37730278	37730387	GRCh37.p13	-	RNA5SP43
100270903	chr1	37796453	37796580	GRCh37.p13	+	RPS29P6
728431	chr1	37920480	37940044	GRCh37.p13	-	LOC728431
80149	chr1	37940119	37949978	GRCh37.p13	+	ZC3H12A
64769	chr1	37955561	37980420	GRCh37.p13	-	MEAF6
100847010	chr1	37966536	37966595	GRCh37.p13	-	MIR5581
79753	chr1	38000050	38019945	GRCh37.p13	-	SNIP1
2496	chr1	38010164	38011059	GRCh37.p13	+	FTH1P1
100131572	chr1	38021816	38022154	GRCh37.p13	+	RPS27P9
7802	chr1	38022520	38032458	GRCh37.p13	+	DNALI1
29889	chr1	38032413	38061586	GRCh37.p13	-	GNL2
284654	chr1	38076821	38100595	GRCh37.p13	-	RSPO1
54955	chr1	38147242	38158007	GRCh37.p13	-	C1orf109
55143	chr1	38158073	38175391	GRCh37.p13	+	CDCA8
284656	chr1	38181646	38230824	GRCh37.p13	-	EPHA10
391026	chr1	38232107	38245184	GRCh37.p13	+	ACTN4P2
100129497	chr1	38247888	38248557	GRCh37.p13	-	LOC100129497
149175	chr1	38259721	38267278	GRCh37.p13	+	MANEAL
79693	chr1	38268614	38273865	GRCh37.p13	-	YRDC
127687	chr1	38273473	38275126	GRCh37.p13	+	C1orf122
4520	chr1	38275239	38325292	GRCh37.p13	-	MTF1
100270826	chr1	38306517	38307352	GRCh37.p13	+	RPS2P13
3633	chr1	38326369	38412729	GRCh37.p13	-	INPP5B
10946	chr1	38422647	38456019	GRCh37.p13	-	SF3A3
2275	chr1	38462439	38471199	GRCh37.p13	-	FHL3
51118	chr1	38478384	38490497	GRCh37.p13	+	UTP11L
5453	chr1	38509523	38512450	GRCh37.p13	-	POU3F1
100500801	chr1	38554903	38555001	GRCh37.p13	+	MIR3659
339442	chr1	38674706	38680439	GRCh37.p13	-	LOC339442
100418964	chr1	38849519	38850102	GRCh37.p13	-	TUBB6P1
400750	chr1	39174602	39176561	GRCh37.p13	+	LOC400750
64121	chr1	39303869	39325495	GRCh37.p13	-	RRAGC
26292	chr1	39328162	39339050	GRCh37.p13	-	MYCBP
100527950	chr1	39328162	39347298	GRCh37.p13	-	GJA9-MYCBP
81025	chr1	39339739	39347298	GRCh37.p13	-	GJA9
54933	chr1	39350614	39407456	GRCh37.p13	-	RHBDL2
100288425	chr1	39423950	39424597	GRCh37.p13	-	LOC100288425
79647	chr1	39456916	39471737	GRCh37.p13	+	AKIRIN1
4725	chr1	39491967	39500308	GRCh37.p13	+	NDUFS5
101929487	chr1	39506806	39513682	GRCh37.p13	+	LOC101929487
23499	chr1	39549839	39952810	GRCh37.p13	+	MACF1
100873283	chr1	39619836	39619968	GRCh37.p13	-	RNA5SP44
100292290	chr1	39769579	39770591	GRCh37.p13	-	LOC100292290
643314	chr1	39875176	39882154	GRCh37.p13	+	KIAA0754
353500	chr1	39957318	39995541	GRCh37.p13	+	BMP8A
192217	chr1	39980535	39982339	GRCh37.p13	+	OXCT2P1
728448	chr1	39987952	40025370	GRCh37.p13	-	PPIEL
